Track Id,Song Name,Artist Name,Artist Familiarity,Artist Hottness,Loudness,Tempo
TRAXAAS128F146B741,Start!,The Jam,0.778142723,0.547746275,-8.015,139.826
TRAXATF128F42AAA52,In Da House Skit,50 Cent,0.88348708,0.588649959,-13.102,152.227
TRAXJBW128E0788652,Consume (LP Version),Sick Of It All,0.690626256,0.42080185,-8.814,101.143
TRAXJVR12903CD2576,My Heart Goes Up,Keira Green,0.492682066,0.33029473,-7.278,140.979
TRAXJYB128F422A5C0,Herval na percaria,Amanajé,0.283498735,0.192324909,-12.508,86.679
TRAXJGG128EF3686D7,Things Could Turn Around,fIREHOSE,0.65103938,0.434976032,-10.507,136.13
TRAXJHY128F426BE4C,Why Jack Called,Christophe Beck,0.478083521,0.378387398,-25.661,94.843
TRAXJQM128F42903F2,Drive,Pacha Massive,0.590818773,0.420945486,-7.761,125.994
TRAXJSG128EF34EFE8,Ek Pegh,Kuldeep Paras,0.133249212,0,-5.41,104.02
TRAXJHG128F427EA02,Be Like That,3 Doors Down,0.840432467,0.64298222,-5.206,94.084
TRAXJUF12903D0F11F,Alligator Come Across (Live),Jets,0.485307817,0.494037665,-12.993,106.68
TRAXJOA128F93474E8,Tus Viejas Cartas,Nicho Hinojosa,0.53915621,0.360648925,-9.105,98.705
TRAXJGB128F93476D7,Esta Muy Claro,Jaguares,0.668204961,0.494381209,-8.644,124.057
TRAXJNA12903CE16BC,Hear Me Talkin' To You,Ma Rainey & Her Tub Jug Washboard Band,0.507110849,0.385567523,-20.594,104.717
TRAXJVO128F42AC534,Thanks A Lot,Martina McBride,0.614870934,0.628246419,-7.711,168.08
TRAXJEL12903CEBC7E,O Raaje,Sukhwinder Singh,0.528476472,0.372621502,-7.184,104.978
TRAXJMF128F42555AB,Dark As A Dungeon (LP Version),The Tarriers,0.326699728,0.132384138,-27.748,101.131
TRAXJIS12903CCAF92,Un nuovo giorno,Cali,0.616884544,0.343844499,-5.329,87.365
TRAXJWH128F42654DC,Festival Resurrection (Outro),Festival,0.389179333,0,-14.296,125.778
TRAXCID12903CDC00D,Celebration [Felguk Love Remix],Madonna,0.915823253,0.665576619,-5.334,129.974
TRAXCJY128F429149A,Granada,Ramón Vargas,0.391741394,0.291264812,-17.725,154.429
TRAXCSE128F9339F51,Fefita,Orquesta Aragon,0.508731241,0.332930951,-7.376,105.461
TRAXCZO12903CB819D,She Can't Burn Me Now,The Del McCoury Band,0.608703568,0.362218957,-6.748,127.257
TRAXCVG12903CF523C,Fade Away,Cama,0.406187449,0.273453727,-6.147,106.519
TRAXCLU12903D0F983,Xoanina,Susana Seivane,0.352212817,0.297949266,-7.482,76.74
TRAXYGX128F93158FC,That Old Gang Of Mine,Dean Martin,0.708436678,0.623970266,-14.103,120.458
TRAXYQF128F42171A7,Old Dan Tucker,Jim Smoak & The Louisiana Honeydrippers,0.230827143,0,-3.894,125.674
TRAXYZL128F4271A36,Happy,Shunza,0.114548046,0,-10.331,141.584
TRAXYWT128F427C9FD,Ta Methismena S' Agapo,Angela Dimitriou,0.264713987,0,-8.558,123.545
TRAXYUH128F149EA4E,Dirty_ Dirty  (Album Version),Crazy Horse,0.540279892,0.34219231,-9.698,95.415
TRAXYCY128F42409F3,What He Done For Me,Sister Rosetta Tharpe,0.553104833,0.360350448,-15.6,181.861
TRAXYUW128F42981D3,For You Mom & Dad,Stefon Harris,0.470466866,0.378398546,-16.322,103.719
TRAXYGR128EF3456B5,Truth And Lies,The Presets,0.023504192,0.524449471,-6.13,59.496
TRAXYPP128F92F9111,Just Come In,Margaret Becker,0.541917737,0.404157671,-14.498,162.296
TRAXYSO12903D0D0CD,One More Breath,Rhinoceros,0.573386724,0.328650096,-5.956,124.285
TRARLTG12903CF06FD,Nachts um halb drei,Janina,0.550233065,0.344398982,-9.318,141.053
TRARLJI128F933E881,000GrandPno,Pumpkin Buzzard,0.391108885,0.240098406,-15.272,120.398
TRARLGD128F93119C1,I Constantly Thank God For Esteban [Live In Chicago],Panic At The Disco,0.842368944,0.604655128,-5.205,153.069
TRARLYN128F422BC3C,Iron Man,Mat Maneri,0.471669594,0.366102624,-17.985,144.184
TRARLOJ128F92DFA03,Pai Keros,Christos Dantis,0.480752276,0.417593317,-12.538,131.404
TRARBQM128F92FBB81,Portraying Light With Rainbow Colored Crayon,An Cafe,0.455371855,0.3138666,-4.802,148.991
TRARBIM12903CECEE0,For Me This Is Happy,Gene Pitney,0.556410013,0.396596275,-13.254,79.112
TRARBJW128E0788A1A,Keep The Circle Around,Inspiral Carpets,0.605109702,0.398547535,-4.134,150.226
TRARBYC128F92CEF3C,Camisa Amarela,Gal Costa,0.720823972,0.437464554,-10.874,118.047
TRARBXA128F426E188,Columbus Stockade Blues,Charlie McCoy,0.370191165,0.285989808,-13.483,113.293
TRARBKI128F423DFA4,What'll I Do For Satisfaction (LP Version),Johnny Daye,0.410850088,0.2543565,-11.323,118.563
TRARBKD128F42BA84D,Sporco Ma Distinto,Ennio Morricone,0.736440741,0.526846925,-11.008,87.153
TRARBZK128F934549A,Style,Enuff Z Nuff,0.617473325,0.442948945,-8.649,158.795
TRARBLB128F14AD018,Birth Of The Falls,Stephen Warbeck,0.510208284,0.351652334,-16.039,116.259
TRARBVD128F4239284,Damn That Radio [Live],The Wreckers,0.785230454,0.515058318,-5.809,152.208
TRARBCN128F92F3559,Xiang Zai Le Huo,Eason Chan,0.555277224,0.395217687,-8.698,101.37
TRARBFC128EF3500F8,Chatterbox,Sex Pistols,0.73118423,0.549204384,-14.683,152.899
TRARBGR128F42264D1,It's My Party,Lesley Gore,0.606925359,0.389100776,-7.541,129.161
TRARBGM12903CC5026,Never Alone,Open Hand,0.614887588,0.377828215,-7.655,86.308
TRARBDK128F92C7F0B,Wot U Say,Various Production,0.547040707,0.345109487,-8.862,145.064
TRARBBK128F427ED68,Elle Et Moi,Koffi Olomide,0.453444931,0.311617485,-8.756,89.92
TRARIGL128F422B9CE,Fascinating Rhythm (Instrumental) (2007 Digital Remaster),Billy May & His Orchestra,0.429693691,0.39046558,-10.703,103.532
TRARIIY128F147187D,Radar For Love,Kiss,0.773075676,0.586729913,-8.021,99.761
TRARIRG128F147FC96,I'm Not Moving,Phil Collins,0.655921418,0.578301634,-15.433,100.042
TRARIMP128F933D217,Heavy On My Mind (Album Version),Back Door Slam,0.55454855,0.411545814,-4.325,92.971
TRARINE128F4280B9C,Out In The Street (Live) (2008 Digital Remaster),UFO,0.681130242,0.453399083,-6.763,131.5
TRARIWH128E079349F,Columbia,Oasis,0.834564098,0.553393663,-7.588,100.146
TRARITF12903CE7DA9,Playa del sous-sol,Alain-François,0.380317056,0.300918429,-5.704,107.986
TRARIMG128F931B45A,Grand Frère,Philippe Sarde,0.455679779,0.34369745,-23.178,137.658
TRARIPU128F92FA1E1,Up Above My Head,Sister Rosetta Tharpe & Marie,0.553104833,0.360350448,-7.386,80.893
TRARIZK128F92FF27A,Antarctica Starts Here,John Cale,0.749317801,0.481655862,-20.172,110.1
TRARIKA128F9335A8C,Everyone make love,Cool cavemen,0.503467221,0.228792058,-5.976,93.715
TRARSKA128F9336A04,3,Britney Spears,0.947327507,0.60725728,-6.278,131.999
TRARSKS128F4272D2F,Sleuthing,Danny Elfman,0.766826205,0.549445961,-22.435,86.901
TRARSMV128F1469CCF,Namibia,Ziggy Marley And The Melody Makers,0.750479817,0.538491128,-11.912,110.873
TRARSFU12903CB2669,Sweet Lady,Ernest Ranglin / Floyd Lloyd,0.579714584,0.424507886,-4.909,127.07
TRARSAW12903C9EDEB,Drama  (LP Version),Liquid Gang,0.426723679,0.332737198,-4.945,143.963
TRARSJD128F932BAF8,Unlearn,Crematorium,0.548674175,0.305093197,-7.148,122.186
TRARSAM128F4256E04,Vargbrodern Talar,Månegarm,0.614261764,0.417413024,-6.769,163.086
TRARSLP12903CE2AA6,Forever,Franco,0.600486543,0.453270236,-9.387,89.984
TRARSZV12903CDB2DE,Meet Me in the City,Junior Kimbrough,0.683455701,0.42712297,-14.023,129.584
TRARKTC128F4244934,Syvä meri (Oceano),Kari Tapio,0.475755733,0.278425516,-7.069,115.879
TRARKTI128F9310BA2,"Let's Call Him ""Andre",Bruce Rowland,0.443162398,0.30045446,-26.458,235.318
TRARKEH128F1463CB2,Delilah,The Sensational Alex Harvey Band,0.569860089,0.414667368,-12.936,90.689
TRARKRC128E0791D82,Song For Love,Extreme,0.717991695,0.497711444,-7.894,146.022
TRARKXM128F14911B0,I Got A Seecret,Redman,0.743129776,0.493566843,-8.745,113.312
TRARKFW128F92D20CD,Reprise: Tú mi delirio - Guajira - Si te contara - El manisero,Chucho Valdés,0.709967526,0.514513277,-20.259,80.789
TRARKGW128F92EB8F9,Guilty Partner,New Order,0.720711058,0.522047955,-5.729,146.29
TRARKDH128F4270965,Ithaki,Peggy Zina,0.324677431,0.304184256,-14.236,107.55
TRARKPB12903C9B67A,Te Miattad Változott Meg Az Életem,Belami,0.304271085,0,-7.996,140.077
TRARKAN128F429AB6D,Our Lady Of Fatima,Kitty Kallen,0.458954416,0.322125889,-15.555,94.064
TRARKDV128F42500F2,Banda Yango,Tshala Muana,0.448644086,0.325563671,-5.252,137.349
TRARKSW128F42758D1,La Rosa (Live),Bobby Pulido,0.575844757,0.426851853,-8.886,195.109
TRARWUM128F42AC917,Cuantas Madres Llorando,Los Chunguitos,0.515033584,0.372356588,-5.013,128.176
TRARWQY128F1462A4C,Dipset (Santana's Town) (Skit),Juelz Santana / Freekey Zeekey / Monique Garnett,0.822843255,0.531436737,-19.771,196.482
TRARWYE128F92E6C27,Opening,Harald Kloser / Thomas Wander / Thomas Schobel,0.500388859,0.355625946,-29.054,119.787
TRARWYG128F424D766,Fire in the Hole,The Elders,0.557094505,0.415303643,-8.545,151.726
TRARWMX128F9332CD0,Do You See The Light (Deep Ethno Mix),SNAP!,0.71881021,0.463900095,-13.615,131.977
TRARWHW12903CE84D3,Save My Soul (Cypher UK Radio Edit),Kristine W.,0.620379479,0.407898466,-4.499,129.976
TRARWMG128F933667C,Calliope,Al Di Meola,0.643016666,0.461517204,-16.945,110.096
TRARWXU128F92EC637,Pépètes,Java,0.625157654,0.359757244,-6.997,183.881
TRARWYL128F423B96A,Lived My Life,Singing Melody,0.498414133,0.326008873,-6.513,162.389
TRARWFL128F42B4686,Aya Benzer 2003 (Moonlight),Mustafa Sandal / Gülcan,0.58913627,0.409248013,-5.254,50.499
TRARWBA128F93580C7,Cha Cha Cha,The Rodeo,0.528733975,0.27752948,-6.317,130.203
TRARWXH128F425D881,Buenos Aires (De Tus Amores),León Gieco,0.562614768,0.358435364,-7.657,163.773
TRARWSY128F92FE87E,Gavel Obliterated,Chris Clark,0.597281478,0.39846996,-7.551,102.093
TRARWLR128F4256B07,My Life Is Totally Boring Without You,Cracker,0.640574149,0.454714841,-8.749,107.848
TRARWXF128F9353B37,So Different Blues,Mance Lipscomb,0.450852685,0.33238987,-10.173,161.7
TRARMUI128F147162F,The Modern World,The Jam,0.778142723,0.547746275,-8.812,159.849
TRARMRJ128F92EBD5C,Collecting Dust,Life Long Tragedy,0.628196686,0.380802089,-6.024,86.435
TRARMHA128F92E7D32,I'm Not A Loser,Descendents,0.727230315,0.476559379,-8.867,203.29
TRARMYZ128F426150A,So deep,Ann Lee,0.531829216,0.345734866,-7.804,131.999
TRARMHD12903D02A2A,Turn Up The Bass,Fast Eddie featuring Kool Rock,0.53328688,0.42545458,-8.902,125.86
TRARMPK128F9302164,You Had Me From Hello (Lullaby Rendition of Kenny Chesney),Hushabye Baby,0.35342955,0.365514003,-18.798,69.995
TRARMRC128F424317A,Oh Scat Mix Up,Tim Exile,0.620501925,0.301847095,-3.716,124.429
TRARMFD128F4231386,You Must Do Your Best Tonight / I Represent/Animal Crackers,The Marx Brothers,0.423401377,0.375652824,-14.639,60.778
TRARMWA128F424147D,Nothing's Clear (Album Version),Ill Nino,0.80955221,0.583147022,-3.778,109.441
TRARMZO128F93362A2,Love Theme (The Falling In Love),Burt Bacharach,0.606769573,0.47079025,-17.806,66.882
TRARMDJ128F931F980,French Suite: A Paris Thing,William Goldstein,0.351815123,0.270940707,-28.215,89.102
TRARMUY12903D02555,Lihava enkeli,Murskahumppa,0.435889847,0.26803784,-8.997,136.579
TRARMIK128F4270A74,De Paris Un Caballero,Barbarito Diez,0.409796621,0.266343082,-7.807,65.914
TRARMLZ128F9330684,Killing Me Softly With His Song,CoCo Lee,0.473486936,0.219369575,-8.933,100.82
TRARMPI12903CCE6BD,Girl You Need My Love,Doniki,0.32232257,0.249785969,-17.266,175.202
TRARMNI128F9336EF9,Afro Profondo,Daniela Dessì,0.349012002,0,-9.638,179.998
TRARMYQ128F149F18A,Are You Ever Gonna Love Me?,Jimmy Wayne,0.707925027,0.499018398,-6.349,142.409
TRARMUZ128F14AA0EA,Roller Derby,Leon Russell,0.634226963,0.443708895,-12.824,120.427
TRARHKQ128F92EF0B2,A Veces Hablo De Ti,Tito Allen,0.414488208,0.251131267,-14.305,183.636
TRARHMM128F92F2DC9,All or Nothin' Gal,Jessie Lee Miller,0.528509678,0,-7.391,188.979
TRARHCB128F148D1B0,The Haunting,The Misfits,0.853725857,0.550991009,-5.542,212.293
TRARHFV128F92E0ECE,Old Fashioned Baby,Pee Wee Crayton,0.13348933,0.314378908,-10.446,116.461
TRARHBD128F423A0EA,Children Of Love,Abijah,0.504424856,0.304310733,-18.818,81.025
TRARHLY128F42698CA,Some Kind Of Zombie (Criscoteque Remix),Audio Adrenaline,0.687478318,0.516234384,-5.934,108.351
TRARHFF128F933D378,Just Say Yes,Dickies,0.506307966,0.429547122,-9.428,104.231
TRARHXX128F93477A0,Faithkeeper_ Part 1,David & Steve Gordon,0.387242595,0.187676301,-18.799,131.991
TRAROFY12903CD2618,Mui Mal_ Animal,L.A.V.I,0.336548079,0.28831468,-11.531,0
TRAROQL128F92F7E7D,Concertino for Bass Trombone and Trombone Choir,David Taylor,0.41839931,0.290174667,-22.54,144.252
TRAROPS128F92F09A5,Am I That Easy To Forget,Carl Belew,0.305523628,0.257496328,-13.338,117.867
TRAROOB128F424C74C,Drunk Driving Tip,Dezz White,0.35106639,0.258028704,-15.497,59.021
TRAROQC128F4273979,Que Vuelvas,Shakira,0.857319901,0.717209855,-7.174,123.861
TRAROCB128EF35098A,De Tha Mai Edo,Domna Kountouri,0.051241396,0.170592499,-8.318,99.98
TRAROSP128F1487270,Rachel's retribution,Anne Dudley,0.543290243,0.351998338,-15.428,118.326
TRAROHB128F145CD83,Yesterdays,Gonzalo Rubalcaba,0.534392294,0.345174319,-33.045,70.256
TRAROUS12903CF4F08,I'm In The Mood For Love,Roger Williams,0.499881075,0.417982275,-15.383,100.366
TRAROPZ128F42A8AB2,Cup Horn,TEN MADISON,0.448013836,0.348295197,-8.627,190.038
TRARODV128F1460DBC,A Goodnight's Sleep,The Starting Line,0.856317427,0.53635118,-5.011,142.069
TRARODD128F4225D3F,Vitamina,Sonora Carruseles,0.560351641,0.365026438,-6.564,108.292
TRARFWJ128F9339D70,Birch,Maximilian Hecker,0.621121051,0.43568407,-13.538,243.981
TRARFLF128F425B49B,Paradise In Your Eyes,Winston Reedy,0.433507626,0.289902932,-7.097,130.812
TRARFAV128F428B7B2,Nerio Compra Una Contestadora,Los Amigos Invisibles,0.700716633,0.370679834,-21.978,142.453
TRARFQL128F931E523,Voodoo Doll,Fergie,0.873627174,0.560205546,-6.502,129.997
TRARFSI128F92C5B06,Killer (Single Version),Seal,0.567313224,0.580013183,-7.762,117.988
TRARFTH128F93052CF,Coming Back For More feat. Colin Corvez,Daniel Paul,0.405805951,0.347298867,-11.556,120.04
TRARFAB128F4244BB7,Tanz,ZENFU,0.389311807,0,-4.689,143.126
TRARFOC128F92ED401,The Way I Am,Eminem,0.871010615,0.804830428,-3.353,174.731
TRARFQY12903CA07B6,One More Ride (Digitally Remastered),Johnny Cash,0.817256939,0.735208878,-12.308,110.43
TRARFKP12903CF5DF1,From My Hands,Salt The Wound,0.642030477,0.445222198,-5.056,174.424
TRARFXI128F1468CE3,Same Old Thing,Albert Collins,0.628102577,0.39560835,-11.893,94.557
TRARFAZ128F93481AD,Isku Pitkästä Ilosta,Korpiklaani,0.702677511,0.516658581,-4.535,99.995
TRARFSH128F92DFDED,Sunset Manifesto,Flink,0.482733228,0.356950956,-6.103,147.934
TRARFCT12903CD3545,Can't Help Falling In Love,Brian Dullaghan,0.29143326,0.150857762,-15.892,90.255
TRARELT128F9310B6E,For The Good Times,Dart,0.443246312,0.208174547,-10.008,148.027
TRARESY128F42444FC,El Cumbanchero,Günter Noris,0.059626097,0,-11.793,124.394
TRAREWD128F425AC6A,Wolf In Sheep's Clothing,Jeff And Sheri Easter,0.535292736,0.385470551,-6.15,180.073
TRAREZN128F424E0FA,Goons Lurkin (Instrumental Album Version),Plies,0.919517092,0.547940429,-9.545,110.933
TRAREDZ12903CFB6E3,Clever Girls Like Clever Boys Much More Than Clever Boys Like Clever Girls,Pelle Carlberg,0.640720629,0.413296282,-5.603,169.994
TRAREOY128F93199EF,Blackwood Moth,Milieu,0.565102058,0.360054673,-13.08,87.003
TRAREZS128F428ACED,Lost Circles,React,0.485107918,0.247340584,-9.68,134.648
TRAREHS128F92F8E13,New Sensation,Snow Patrol,0.818319359,0.667294596,-14.309,114.954
TRARESK12903D169F7,Pussy Hole,DJ Nasty,0.582365879,0.30285542,-12.624,149.984
TRAREAP12903D09025,El divertido,Orquesta Sublime,0.496244737,0.30474366,-8.631,101.345
TRAREGG128F425A5D8,Dreaming Of April,Out Of The Grey,0.431065291,0.333858125,-9.598,87.76
TRARXUA12903CE88EC,Grown & Sexy,DJ Omega,0.562179018,0.328377305,-10.629,155.023
TRARXAN12903CBF286,Michelle (LP Version),Bela Fleck And The Flecktones,0.566532654,0.272364626,-15.806,95.523
TRARXRL128F4278709,Christmas All The Time (Acoustic),Tom Cochrane,0.590360325,0.371786733,-11.938,80.63
TRARXMV128F92F59C8,Frei zu sein,In Extremo,0.749077779,0.447330487,-6.44,146.103
TRARXIQ128F9354D9C,Since The Last Time,ARRESTED DEVELOPMENT,0.701118744,0.415441656,-6.25,177.886
TRARXVP12903CF39FE,Role Model,Steel Pulse,0.698452539,0.502974636,-6.53,156.084
TRARXIT128F423DC97,Obvious ( LP Version ),Jane's Addiction,0.711893841,0.535163042,-7.938,92.729
TRARXRH128F428927C,We´ve Only Just Begun,Bitty McLean,0.595811747,0.387113765,-11.313,181.187
TRARXXW128F4294FE1,Virtuosite Musette,Edouard Duleu,0.366558021,0.257496804,-8.031,230.187
TRARXJJ128F1452983,Epaule tattoo (Live 1989),Étienne Daho,0.558679249,0.434541946,-8.534,132.794
TRARXLM12903CC2306,Grustnaja,Markscheider Kunst,0.541404969,0.446445662,-7.381,140.033
TRARXGB128F42927B0,Porque Nos Queremos,Los Chichos,0.561589946,0.420570307,-6.159,100.232
TRARRWA128F42A0195,Martha Served,I Hate Sally,0.611495418,0.334519764,-5.795,77.15
TRARRJL128F92DED0E,On Efface,Julie Zenatti,0.626957723,0.434859589,-11.061,80.084
TRARROY128F42281F7,Nuovi Re pt. I I (feat. Tek money - Lady Tambler),Inoki,0.548022399,0.440134712,-5.05,87.999
TRARRUZ128F9307C57,Howells Delight,The Baltimore Consort,0.425723658,0,-24.14,54.874
TRARRZU128F4253CA2,Je Sais Que La Terre Est Plate,Raphaël,0.55746022,0.386151631,-9.636,124.059
TRARRVB128F92F47CA,Parto em terras distantes,Brigada Victor Jara,0.435915457,0.358148519,-13.885,86.981
TRARREF128F422FD96,Halloween,Dead Kennedys,0.737037558,0.539245418,-4.264,92.897
TRARRYC128F428CCDA,Misery Path (From the Privilege of Evil),Amorphis,0.709010525,0.553566172,-4.393,175.673
TRARRER128F9328521,Liquid Time (composition by John Goodsall),Brand X,0.601305751,0.363675677,-12.474,99.024
TRARRPG12903CD1DE9,Zip-A-Dee-Doo-Dah (Song of the South),Orlando Pops Orchestra,0.367255011,0.311615545,-16.477,120.382
TRARRQO128F427B5F5,You Eclipsed By Me (Album Version),Atreyu,0.821844255,0.592439486,-4.707,157.715
TRARRMK12903CDF793,Shovel,Mistress,0.495796932,0.389498817,-4.523,146.331
TRARTIV128F92F87F0,Putt Jhatt Da Gulabi Phull Varga,DJ Vix,0.501921164,0.34425375,-3.423,195.755
TRARTHV128F429B77A,Wohär dr Wind wäiht,Kisha,0.484343035,0.349906197,-7.222,152.792
TRARTOQ12903CA1CA9,I Love Your Way,Kashief Lindo,0.436685357,0.329810329,-5.85,86.481
TRARTDG12903CA52DF,Cry For Love,Capleton,0.662250484,0.410053623,-10.336,137.425
TRARTSA128F4291550,Champagne & Reefer,Bongzilla,0.574400789,0.446071584,-4.627,97.265
TRARTME12903CE0253,I'll Wait for You Dear,Al Dexter,0.407019313,0.307600664,-16.627,102.707
TRARTGG128F424ABCD,Get Happy,Danny Wilson,0.559991415,0.362902986,-8.515,92.591
TRARTCZ128F427A176,No More Doggin',Otis Spann,0.534464352,0.368689373,-12.931,63.255
TRARTJL128F92CB44B,Raise Your Hands,Bon Jovi,0.839297678,0.718891456,-4.857,139.95
TRARTAR128F145F235,Uncle B.S. - 1963,Tim Wilson,0.459797129,0.349912612,-12.36,88.576
TRARTYI128F427E74C,Volumatic Spacer Device,The Chap,0.612657824,0.457611174,-8.337,123.007
TRARTYH12903CF0056,I Need a Veggie,John Holt,0.629463245,0.424791236,-9.603,131.297
TRARTBH128F93087A4,Lookin' For Me Somewhere,BoDeans,0.617608694,0.405967369,-13.845,156.285
TRARTEH128F423DBC1,15 Step,Radiohead,0.899934952,0.68365806,-7.057,188.91
TRARTSZ128F427642F,Rainbow Dance,John Tchicai,0.405923907,0.281396284,-31.391,154.731
TRARTEH128F4280823,From Afar (Album Version),Van Halen,0.744641246,0.579988982,-9.057,87.899
TRARPKK12903CD6066,Blackwords Masking,This Moment In Black History,0.546646503,0.214734638,-4.928,156.408
TRARPOL128F92F5973,Tomorrows Girls (Live),UK Subs,0.659944919,0.434696913,-2.952,199.379
TRARPWX128F92CD69C,The Chance,Julie Roberts,0.71149724,0.421595992,-12.517,139.99
TRARPOQ128F9311C86,Abbeville Fair,Seatrain,0.400284059,0.289976449,-6.112,107.836
TRARPXT128F425FDF9,Polly,Nirvana,0.825805386,0.661382924,-14.338,130.339
TRARPTJ12903CE2898,Be Aware,SOJA,0.612640524,0.436782949,-5.781,102.581
TRARPKM128F429A7A6,Clavelitos,Joselito,0.482805248,0.293827445,-10.012,96.096
TRARPCK128F92FEA7F,Little Brother,Grizzly Bear,0.760636112,0.54724366,-14.199,169.038
TRARPZT128F932AD66,The Gift,Natalie Cole,0.69044755,0.507781667,-15.222,115.45
TRARPGY128F425D48D,Ol' Frank,George Jones,0.730265183,0.463673869,-15.467,131.45
TRARPYM128F425A88B,O Dikos Sou DJ,Imiskoubria,0.37128168,0.302716272,-7.032,97.039
TRARUTP128E0797FC7,Crawling (Album Version),Linkin Park,0.887386081,0.791143002,-6.052,105.095
TRARUOP12903CF2384,What Drives The Weak,Shadows Fall,0.733433227,0.455558797,-4.076,84.992
TRARUYJ128F9316C65,Bennie,Koffi Olomidé,0.453444931,0.311617485,-7.164,89.572
TRARURM128F931A91B,Life Force,Vanessa Daou,0.570825323,0.403588238,-19.293,79.96
TRARUFE128F92F5D21,Blood Round Dance Song (World),R. Carlos Nakai,0.577276089,0.376939984,-25.651,104.989
TRARUHU128F92FDC00,Spoonie Is Back,Spoonie Gee,0.618692142,0.42272137,-6.619,135.503
TRARUDQ128F934B0ED,The Dance Of Europe,Dave Brockie Experience,0.484333758,0.335935512,-3.312,99.959
TRARQSD128F427E2AA,Wishlist,Pearl Jam,0.81444811,0.60797181,-9.407,117.946
TRARQFD128F422F447,Santa Barbara,Chaka Demus & Pliers,0.611171822,0.399967758,-7.378,95.044
TRARQPW128F92EE8B8,Jugglin' Clown,Christian Quast,0.489318162,0.251165925,-15.252,126.914
TRARQWJ128F92E9CCA,Day Or Night [Live Album Version],Little Feat,0.674918816,0.479187492,-8.163,93.42
TRARQSR128F933A1BF,El Vino Triste,Los Auténticos Decadentes,0.610330728,0.407821565,-9.737,136.835
TRARQGY128F425E599,Groovitation (Album Version),Deodato,0.506976844,0.414196481,-16.532,110.909
TRARQBS128F4262E62,Playboy,Teena Marie,0.621414328,0.443930193,-12.256,97.396
TRARQBT128F4275C63,Things i say,Wilks,0.351182454,0.080166939,-7.91,174.014
TRARZFN128F42680B8,Washington Post (1998 Digital Remaster),Felix Slatkin/Concert Arts Symphonic Band,0.47161281,0.29169908,-15.019,124.056
TRARZKD128F425D64D,Forever,Chris Brown,0.892688611,0.830356766,-2.991,85.322
TRARZBR128F934715D,Amor a Medias,HA-ASH,0.632041754,0.387911599,-5.548,136.945
TRARZOS128F14A1E17,Czwarty,Energy,0.616564806,0.417405798,-5.941,87.512
TRARZIV128F147AADB,Cavaleiro De Aruanda,Jongo Trio,0.455287262,0.206394505,-8.151,144.581
TRARZBQ128F42649A6,No Pienses Asi,Eddie Palmieri,0.571926731,0.368446212,-17.886,153.309
TRARZMX128F4238B5A,TELL ME WHY,George Nooks,0.563748627,0.33953242,-7.398,152.172
TRARZBX12903CD70DA,Cavalleria Rusticana,William Orbit,0.674970293,0.424953084,-21.82,131.281
TRARGZR128F92E28D6,Parchman Farm,Hot Tuna,0.567278871,0.405178359,-9.989,138.512
TRARGTV128F4274FB6,Ain't No Game,Masta Ace Incorporated,0.663952863,0.39207578,-7.687,88.12
TRARGLY128F935AAD5,Radio Rape,The Cortinas,0.514624265,0.369511565,-7.687,134.985
TRARGCC128F92F34B7,Zhi Xiang Ni hui Yi,Hacken Lee,0.487693972,0.341976804,-15.198,124.984
TRARGBM128F428F65E,A Lo Clasico,Daddy Yankee,0.908984296,0.562506672,-4.13,91.026
TRARGDO12903C956AA,Amaze,Jimmy Riley,0.477724732,0.299705214,-6.895,159.943
TRARVDX128F424A397,Suicide,Aceyalone,0.756790992,0.458697013,-4.149,129.956
TRARVXR128F4236397,Amor que terminó,Los Solitarios,0.488160852,0.29911258,-11.163,129.493
TRARVCC128F930733D,Shouther to Shouther (Shoulder to Shoulder),Harry Lauder,0.481595212,0.227387569,-23.214,101.029
TRARVMJ128F146A77E,Prem,Joi,0.679011869,0.360871465,-5.36,120.006
TRARVVB128F4264CEB,Livin' In a Strain,Alvin Youngblood Hart,0.523653408,0.348434197,-14.039,112.717
TRARVMO128F427DF04,She's My Mary,Lonnie Johnson,0.558905414,0.404827117,-13.987,90.814
TRARVJE128F93127EF,Symphony No. 7 in A Major_ Op. 92: I. Poco sostenuto - Vivace,Herbert von Karajan and Turin RAI Symphony Orchestra,0.668055687,0.464152439,-18.427,92.731
TRARVSQ12903CA6A4B,The Little White Cloud That Cried,The Knightsbridge Strings,0.121187298,0,-9.923,75.064
TRARVEY128F9300AC3,Red Sky,Thrice,0.873238653,0.519965479,-9.425,137.913
TRARVQK128F932BFA0,Tell Me What I Want to Hear,The Dils,0.503235536,0.336744986,-7.198,163.024
TRARVSP128F4250FD6,Above The Rainbow,Flora Purim,0.479755041,0.34054408,-16.444,173.649
TRARVTN12903CF4724,Strike While the Iron is Hot,Kenny Neal,0.505847111,0.383010328,-14.422,107.008
TRARVZG128F1497359,Caribou Lou,Tech N9ne,0.760270106,0.496071347,-6.696,177.942
TRARDSS12903D0C029,Tango Andorra,Aimable,0.388999435,0.287752993,-15.966,106.953
TRARDSC128F148B688,I've Grown Accustomed To His Face I've Grown Accustomed To His Face,Shelby Flint,0.374102982,0.362870817,-15.276,35.691
TRARDLO128F42A0469,King Jesus Is My Captain,Birmingham Jubilee Singers,0.338370155,0,-18.697,150.405
TRARDRG128F931766E,Champion (World),Davol,0.419083777,0.344968846,-15.991,102.015
